,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
9004,Chhattisgarh,BALRAMPUR,2013,Whole Year ,Banana,14.0,361.0
9005,Chhattisgarh,BALRAMPUR,2014,Kharif     ,Maize,19750.0,35369.0
9006,Chhattisgarh,BALRAMPUR,2014,Kharif     ,Rice,84190.0,153462.0
9007,Chhattisgarh,BALRAMPUR,2014,Whole Year ,Banana,14.0,361.0
9008,Chhattisgarh,BASTAR,2000,Kharif     ,Maize,13769.0,22508.0
9009,Chhattisgarh,BASTAR,2000,Kharif     ,Rice,258336.0,213319.0
9010,Chhattisgarh,BASTAR,2000,Whole Year ,Banana,51.0,2377.0
9011,Chhattisgarh,BASTAR,2001,Kharif     ,Maize,13642.0,13257.0
9012,Chhattisgarh,BASTAR,2001,Kharif     ,Rice,260224.0,385963.0
9013,Chhattisgarh,BASTAR,2001,Whole Year ,Banana,96.0,4474.0
9014,Chhattisgarh,BASTAR,2002,Kharif     ,Maize,13785.0,21540.0
9015,Chhattisgarh,BASTAR,2002,Kharif     ,Rice,258955.0,128736.0
9016,Chhattisgarh,BASTAR,2002,Whole Year ,Banana,42.0,1957.0
9017,Chhattisgarh,BASTAR,2002,Whole Year ,Papaya,7.0,319.0
9018,Chhattisgarh,BASTAR,2003,Kharif     ,Maize,15037.0,25454.0
9019,Chhattisgarh,BASTAR,2003,Kharif     ,Rice,260206.0,439318.0
9020,Chhattisgarh,BASTAR,2003,Whole Year ,Banana,56.0,2610.0
9021,Chhattisgarh,BASTAR,2003,Whole Year ,Papaya,5.0,228.0
9022,Chhattisgarh,BASTAR,2004,Kharif     ,Maize,15848.0,27587.0
9023,Chhattisgarh,BASTAR,2004,Kharif     ,Rice,260826.0,327311.0
9024,Chhattisgarh,BASTAR,2004,Whole Year ,Banana,53.0,2470.0
9025,Chhattisgarh,BASTAR,2005,Kharif     ,Maize,16361.0,21094.0
9026,Chhattisgarh,BASTAR,2005,Kharif     ,Rice,260734.0,349876.0
9027,Chhattisgarh,BASTAR,2005,Whole Year ,Banana,62.0,2889.0
9028,Chhattisgarh,BASTAR,2006,Kharif     ,Maize,16085.0,23655.0
9029,Chhattisgarh,BASTAR,2006,Kharif     ,Rice,239805.0,326040.0
9030,Chhattisgarh,BASTAR,2006,Whole Year ,Banana,47.0,2317.0
9031,Chhattisgarh,BASTAR,2007,Kharif     ,Maize,16872.0,30043.0
9032,Chhattisgarh,BASTAR,2007,Kharif     ,Rice,239537.0,345270.0
9033,Chhattisgarh,BASTAR,2007,Whole Year ,Banana,63.0,2936.0
9034,Chhattisgarh,BASTAR,2008,Kharif     ,Maize,17680.0,28367.0
9035,Chhattisgarh,BASTAR,2008,Kharif     ,Rice,240340.0,280325.0
9036,Chhattisgarh,BASTAR,2008,Whole Year ,Banana,43.0,2004.0
9037,Chhattisgarh,BASTAR,2009,Kharif     ,Maize,19188.0,37053.0
9038,Chhattisgarh,BASTAR,2009,Kharif     ,Rice,240074.0,278302.0
9039,Chhattisgarh,BASTAR,2009,Whole Year ,Banana,57.0,5547.0
9040,Chhattisgarh,BASTAR,2010,Kharif     ,Maize,20242.0,40570.0
9041,Chhattisgarh,BASTAR,2010,Kharif     ,Rice,239376.0,401486.0
9042,Chhattisgarh,BASTAR,2010,Whole Year ,Banana,61.0,2843.0
9043,Chhattisgarh,BASTAR,2011,Kharif     ,Maize,9153.0,18879.0
9044,Chhattisgarh,BASTAR,2011,Kharif     ,Rice,136930.0,145313.0
9045,Chhattisgarh,BASTAR,2011,Whole Year ,Banana,87.0,3186.0
9046,Chhattisgarh,BASTAR,2012,Kharif     ,Maize,9503.0,22351.0
9047,Chhattisgarh,BASTAR,2012,Kharif     ,Rice,137609.0,244700.0
9048,Chhattisgarh,BASTAR,2012,Whole Year ,Banana,92.0,1229.0
9049,Chhattisgarh,BASTAR,2013,Kharif     ,Maize,9560.0,22398.0
9050,Chhattisgarh,BASTAR,2013,Kharif     ,Rice,137727.0,229306.0
9051,Chhattisgarh,BASTAR,2013,Whole Year ,Banana,74.0,2956.0
9052,Chhattisgarh,BASTAR,2014,Kharif     ,Maize,9924.0,19865.0
9053,Chhattisgarh,BASTAR,2014,Kharif     ,Rice,132393.0,241480.0
9054,Chhattisgarh,BASTAR,2014,Whole Year ,Banana,66.0,2988.0
9055,Chhattisgarh,BEMETARA,2011,Kharif     ,Maize,17.0,20.0
9056,Chhattisgarh,BEMETARA,2011,Kharif     ,Rice,155499.0,271535.0
9057,Chhattisgarh,BEMETARA,2011,Whole Year ,Banana,111.0,3387.0
9058,Chhattisgarh,BEMETARA,2012,Kharif     ,Maize,10.0,16.0
9059,Chhattisgarh,BEMETARA,2012,Kharif     ,Rice,154451.0,266542.0
9060,Chhattisgarh,BEMETARA,2012,Whole Year ,Banana,111.0,101.0
9061,Chhattisgarh,BEMETARA,2013,Kharif     ,Maize,24.0,21.0
9062,Chhattisgarh,BEMETARA,2013,Kharif     ,Rice,156979.0,231018.0
9063,Chhattisgarh,BEMETARA,2013,Whole Year ,Banana,198.0,6435.0
9064,Chhattisgarh,BEMETARA,2014,Kharif     ,Maize,33.0,46.0
9065,Chhattisgarh,BEMETARA,2014,Kharif     ,Rice,160884.0,274799.0
9066,Chhattisgarh,BEMETARA,2014,Whole Year ,Banana,198.0,7080.0
9067,Chhattisgarh,BIJAPUR,2006,Kharif     ,Maize,901.0,
9068,Chhattisgarh,BIJAPUR,2006,Kharif     ,Rice,59305.0,
9069,Chhattisgarh,BIJAPUR,2006,Whole Year ,Banana,3.0,
9070,Chhattisgarh,BIJAPUR,2007,Kharif     ,Maize,921.0,1562.0
9071,Chhattisgarh,BIJAPUR,2007,Kharif     ,Rice,61042.0,81497.0
9072,Chhattisgarh,BIJAPUR,2007,Whole Year ,Banana,3.0,110.0
9073,Chhattisgarh,BIJAPUR,2008,Kharif     ,Maize,817.0,634.0
9074,Chhattisgarh,BIJAPUR,2008,Kharif     ,Rice,61144.0,42886.0
9075,Chhattisgarh,BIJAPUR,2008,Whole Year ,Banana,3.0,70.0
9076,Chhattisgarh,BIJAPUR,2009,Kharif     ,Maize,662.0,689.0
9077,Chhattisgarh,BIJAPUR,2009,Kharif     ,Rice,58042.0,66370.0
9078,Chhattisgarh,BIJAPUR,2009,Whole Year ,Banana,4.0,327.0
9079,Chhattisgarh,BIJAPUR,2010,Kharif     ,Maize,702.0,1034.0
9080,Chhattisgarh,BIJAPUR,2010,Kharif     ,Rice,59639.0,127052.0
9081,Chhattisgarh,BIJAPUR,2010,Whole Year ,Banana,3.0,100.0
9082,Chhattisgarh,BIJAPUR,2011,Kharif     ,Maize,654.0,1350.0
9083,Chhattisgarh,BIJAPUR,2011,Kharif     ,Rice,55919.0,79528.0
9084,Chhattisgarh,BIJAPUR,2011,Whole Year ,Banana,6.0,220.0
9085,Chhattisgarh,BIJAPUR,2012,Kharif     ,Maize,629.0,1268.0
9086,Chhattisgarh,BIJAPUR,2012,Kharif     ,Rice,60841.0,115818.0
9087,Chhattisgarh,BIJAPUR,2012,Whole Year ,Banana,7.0,140.0
9088,Chhattisgarh,BIJAPUR,2013,Kharif     ,Maize,580.0,1487.0
9089,Chhattisgarh,BIJAPUR,2013,Kharif     ,Rice,61635.0,99211.0
9090,Chhattisgarh,BIJAPUR,2013,Whole Year ,Banana,7.0,327.0
9091,Chhattisgarh,BIJAPUR,2014,Kharif     ,Maize,609.0,1298.0
9092,Chhattisgarh,BIJAPUR,2014,Kharif     ,Rice,61565.0,115289.0
9093,Chhattisgarh,BIJAPUR,2014,Whole Year ,Banana,6.0,200.0
9094,Chhattisgarh,BILASPUR,2000,Kharif     ,Maize,4548.0,4422.0
9095,Chhattisgarh,BILASPUR,2000,Kharif     ,Rice,314066.0,195548.0
9096,Chhattisgarh,BILASPUR,2000,Whole Year ,Banana,4.0,143.0
9097,Chhattisgarh,BILASPUR,2001,Kharif     ,Maize,4668.0,3344.0
9098,Chhattisgarh,BILASPUR,2001,Kharif     ,Rice,319809.0,448855.0
9099,Chhattisgarh,BILASPUR,2001,Whole Year ,Banana,3.0,107.0
9100,Chhattisgarh,BILASPUR,2002,Kharif     ,Maize,4578.0,5483.0
9101,Chhattisgarh,BILASPUR,2002,Kharif     ,Rice,316368.0,212099.0
9102,Chhattisgarh,BILASPUR,2002,Whole Year ,Banana,7.0,203.0
9103,Chhattisgarh,BILASPUR,2002,Whole Year ,Papaya,5.0,163.0
9104,Chhattisgarh,BILASPUR,2003,Kharif     ,Maize,4406.0,5456.0
9105,Chhattisgarh,BILASPUR,2003,Kharif     ,Rice,320204.0,505972.0
9106,Chhattisgarh,BILASPUR,2003,Whole Year ,Banana,2.0,68.0
9107,Chhattisgarh,BILASPUR,2003,Whole Year ,Papaya,6.0,206.0
9108,Chhattisgarh,BILASPUR,2004,Kharif     ,Maize,4210.0,5549.0
9109,Chhattisgarh,BILASPUR,2004,Kharif     ,Rice,321626.0,433960.0
9110,Chhattisgarh,BILASPUR,2004,Whole Year ,Banana,3.0,102.0
9111,Chhattisgarh,BILASPUR,2005,Kharif     ,Maize,4082.0,4741.0
9112,Chhattisgarh,BILASPUR,2005,Kharif     ,Rice,322411.0,515483.0
9113,Chhattisgarh,BILASPUR,2005,Whole Year ,Banana,6.0,240.0
9114,Chhattisgarh,BILASPUR,2006,Kharif     ,Maize,3877.0,4606.0
9115,Chhattisgarh,BILASPUR,2006,Kharif     ,Rice,324475.0,462644.0
9116,Chhattisgarh,BILASPUR,2006,Rabi       ,Jute,183.0,
9117,Chhattisgarh,BILASPUR,2006,Whole Year ,Banana,2.0,68.0
9118,Chhattisgarh,BILASPUR,2007,Kharif     ,Maize,3810.0,5147.0
9119,Chhattisgarh,BILASPUR,2007,Kharif     ,Rice,325134.0,469491.0
9120,Chhattisgarh,BILASPUR,2007,Whole Year ,Banana,6.0,204.0
9121,Chhattisgarh,BILASPUR,2008,Kharif     ,Maize,3651.0,4597.0
9122,Chhattisgarh,BILASPUR,2008,Kharif     ,Rice,323407.0,447099.0
9123,Chhattisgarh,BILASPUR,2008,Whole Year ,Banana,7.0,239.0
9124,Chhattisgarh,BILASPUR,2009,Kharif     ,Jute,114.0,
9125,Chhattisgarh,BILASPUR,2009,Kharif     ,Maize,5677.0,9208.0
9126,Chhattisgarh,BILASPUR,2009,Kharif     ,Rice,305253.0,311696.0
9127,Chhattisgarh,BILASPUR,2009,Whole Year ,Banana,7.0,512.0
9128,Chhattisgarh,BILASPUR,2010,Kharif     ,Jute,196.0,
9129,Chhattisgarh,BILASPUR,2010,Kharif     ,Maize,3577.0,6215.0
9130,Chhattisgarh,BILASPUR,2010,Kharif     ,Rice,329117.0,551672.0
9131,Chhattisgarh,BILASPUR,2011,Kharif     ,Jute,94.0,
9132,Chhattisgarh,BILASPUR,2011,Kharif     ,Maize,3312.0,4552.0
9133,Chhattisgarh,BILASPUR,2011,Kharif     ,Rice,224564.0,412102.0
9134,Chhattisgarh,BILASPUR,2012,Kharif     ,Jute,78.0,
9135,Chhattisgarh,BILASPUR,2012,Kharif     ,Maize,3013.0,5357.0
9136,Chhattisgarh,BILASPUR,2012,Kharif     ,Rice,219766.0,436557.0
9137,Chhattisgarh,BILASPUR,2013,Kharif     ,Jute,74.0,
9138,Chhattisgarh,BILASPUR,2013,Kharif     ,Maize,3016.0,5654.0
9139,Chhattisgarh,BILASPUR,2013,Kharif     ,Rice,222487.0,459300.0
9140,Chhattisgarh,BILASPUR,2014,Kharif     ,Maize,3152.0,5738.0
9141,Chhattisgarh,BILASPUR,2014,Kharif     ,Rice,227579.0,456491.0
9142,Chhattisgarh,DANTEWADA,2000,Kharif     ,Maize,7633.0,11343.0
9143,Chhattisgarh,DANTEWADA,2000,Kharif     ,Rice,207469.0,177354.0
9144,Chhattisgarh,DANTEWADA,2000,Whole Year ,Banana,39.0,1508.0
9145,Chhattisgarh,DANTEWADA,2001,Kharif     ,Maize,7609.0,6722.0
9146,Chhattisgarh,DANTEWADA,2001,Kharif     ,Rice,208838.0,273524.0
9147,Chhattisgarh,DANTEWADA,2001,Whole Year ,Banana,24.0,879.0
9148,Chhattisgarh,DANTEWADA,2002,Kharif     ,Maize,7543.0,10824.0
9149,Chhattisgarh,DANTEWADA,2002,Kharif     ,Rice,204492.0,113811.0
9150,Chhattisgarh,DANTEWADA,2002,Whole Year ,Banana,69.0,2619.0
9151,Chhattisgarh,DANTEWADA,2002,Whole Year ,Papaya,2.0,52.0
9152,Chhattisgarh,DANTEWADA,2003,Kharif     ,Maize,7406.0,9135.0
9153,Chhattisgarh,DANTEWADA,2003,Kharif     ,Rice,208224.0,283588.0
9154,Chhattisgarh,DANTEWADA,2003,Whole Year ,Banana,35.0,1351.0
9155,Chhattisgarh,DANTEWADA,2003,Whole Year ,Papaya,1.0,45.0
9156,Chhattisgarh,DANTEWADA,2004,Kharif     ,Maize,7509.0,11595.0
9157,Chhattisgarh,DANTEWADA,2004,Kharif     ,Rice,209076.0,212564.0
9158,Chhattisgarh,DANTEWADA,2004,Whole Year ,Banana,63.0,2097.0
9159,Chhattisgarh,DANTEWADA,2005,Kharif     ,Maize,7439.0,8170.0
9160,Chhattisgarh,DANTEWADA,2005,Kharif     ,Rice,209077.0,171278.0
9161,Chhattisgarh,DANTEWADA,2005,Whole Year ,Banana,91.0,3634.0
9162,Chhattisgarh,DANTEWADA,2006,Kharif     ,Maize,5541.0,8338.0
9163,Chhattisgarh,DANTEWADA,2006,Kharif     ,Rice,118352.0,211112.0
9164,Chhattisgarh,DANTEWADA,2006,Whole Year ,Banana,70.0,2770.0
9165,Chhattisgarh,DANTEWADA,2007,Kharif     ,Maize,5631.0,9708.0
9166,Chhattisgarh,DANTEWADA,2007,Kharif     ,Rice,129463.0,181019.0
9167,Chhattisgarh,DANTEWADA,2007,Whole Year ,Banana,94.0,3443.0
9168,Chhattisgarh,DANTEWADA,2008,Kharif     ,Maize,5655.0,8342.0
9169,Chhattisgarh,DANTEWADA,2008,Kharif     ,Rice,130262.0,144890.0
9170,Chhattisgarh,DANTEWADA,2008,Whole Year ,Banana,82.0,2129.0
9171,Chhattisgarh,DANTEWADA,2009,Kharif     ,Maize,5720.0,5961.0
9172,Chhattisgarh,DANTEWADA,2009,Kharif     ,Rice,132580.0,96012.0
9173,Chhattisgarh,DANTEWADA,2009,Whole Year ,Banana,82.0,7458.0
9174,Chhattisgarh,DANTEWADA,2010,Kharif     ,Jute,3.0,
9175,Chhattisgarh,DANTEWADA,2010,Kharif     ,Maize,5920.0,12607.0
9176,Chhattisgarh,DANTEWADA,2010,Kharif     ,Rice,137791.0,261296.0
9177,Chhattisgarh,DANTEWADA,2010,Whole Year ,Banana,78.0,2597.0
9178,Chhattisgarh,DANTEWADA,2011,Kharif     ,Jute,2.0,
9179,Chhattisgarh,DANTEWADA,2011,Kharif     ,Maize,3274.0,6753.0
9180,Chhattisgarh,DANTEWADA,2011,Kharif     ,Rice,66335.0,84423.0
9181,Chhattisgarh,DANTEWADA,2011,Whole Year ,Banana,38.0,1265.0
9182,Chhattisgarh,DANTEWADA,2012,Kharif     ,Maize,3246.0,6217.0
9183,Chhattisgarh,DANTEWADA,2012,Kharif     ,Rice,67846.0,164816.0
9184,Chhattisgarh,DANTEWADA,2012,Whole Year ,Banana,42.0,606.0
9185,Chhattisgarh,DANTEWADA,2013,Kharif     ,Maize,3323.0,8515.0
9186,Chhattisgarh,DANTEWADA,2013,Kharif     ,Rice,68153.0,112922.0
9187,Chhattisgarh,DANTEWADA,2013,Whole Year ,Banana,50.0,2331.0
9188,Chhattisgarh,DANTEWADA,2014,Kharif     ,Maize,3328.0,7098.0
9189,Chhattisgarh,DANTEWADA,2014,Kharif     ,Rice,70366.0,131262.0
9190,Chhattisgarh,DANTEWADA,2014,Whole Year ,Banana,53.0,1764.0
9191,Chhattisgarh,DHAMTARI,2000,Kharif     ,Maize,109.0,99.0
9192,Chhattisgarh,DHAMTARI,2000,Kharif     ,Rice,143445.0,139175.0
9193,Chhattisgarh,DHAMTARI,2000,Whole Year ,Banana,4.0,220.0
9194,Chhattisgarh,DHAMTARI,2001,Kharif     ,Maize,125.0,82.0
9195,Chhattisgarh,DHAMTARI,2001,Kharif     ,Rice,142588.0,213867.0
9196,Chhattisgarh,DHAMTARI,2001,Whole Year ,Banana,7.0,383.0
9197,Chhattisgarh,DHAMTARI,2002,Kharif     ,Maize,156.0,157.0
9198,Chhattisgarh,DHAMTARI,2002,Kharif     ,Rice,139084.0,164690.0
9199,Chhattisgarh,DHAMTARI,2002,Whole Year ,Banana,13.0,711.0
9200,Chhattisgarh,DHAMTARI,2003,Kharif     ,Maize,256.0,320.0
9201,Chhattisgarh,DHAMTARI,2003,Kharif     ,Rice,141585.0,217544.0
9202,Chhattisgarh,DHAMTARI,2003,Whole Year ,Banana,21.0,1150.0
9203,Chhattisgarh,DHAMTARI,2003,Whole Year ,Papaya,2.0,68.0
9204,Chhattisgarh,DHAMTARI,2004,Kharif     ,Maize,287.0,418.0
9205,Chhattisgarh,DHAMTARI,2004,Kharif     ,Rice,145537.0,201587.0
9206,Chhattisgarh,DHAMTARI,2004,Whole Year ,Banana,15.0,821.0
9207,Chhattisgarh,DHAMTARI,2005,Kharif     ,Maize,291.0,307.0
9208,Chhattisgarh,DHAMTARI,2005,Kharif     ,Rice,149772.0,272042.0
9209,Chhattisgarh,DHAMTARI,2005,Whole Year ,Banana,23.0,1007.0
9210,Chhattisgarh,DHAMTARI,2006,Kharif     ,Maize,190.0,206.0
9211,Chhattisgarh,DHAMTARI,2006,Kharif     ,Rice,163589.0,328047.0
9212,Chhattisgarh,DHAMTARI,2006,Whole Year ,Banana,36.0,1576.0
9213,Chhattisgarh,DHAMTARI,2007,Kharif     ,Maize,191.0,240.0
9214,Chhattisgarh,DHAMTARI,2007,Kharif     ,Rice,175006.0,346087.0
9215,Chhattisgarh,DHAMTARI,2007,Whole Year ,Banana,28.0,1226.0
9216,Chhattisgarh,DHAMTARI,2008,Kharif     ,Maize,206.0,236.0
9217,Chhattisgarh,DHAMTARI,2008,Kharif     ,Rice,152432.0,268219.0
9218,Chhattisgarh,DHAMTARI,2008,Whole Year ,Banana,14.0,613.0
9219,Chhattisgarh,DHAMTARI,2009,Kharif     ,Maize,375.0,925.0
9220,Chhattisgarh,DHAMTARI,2009,Kharif     ,Rice,143904.0,260683.0
9221,Chhattisgarh,DHAMTARI,2009,Whole Year ,Banana,27.0,1889.0
9222,Chhattisgarh,DHAMTARI,2010,Kharif     ,Maize,259.0,653.0
9223,Chhattisgarh,DHAMTARI,2010,Kharif     ,Rice,168855.0,395133.0
9224,Chhattisgarh,DHAMTARI,2010,Whole Year ,Banana,14.0,645.0
9225,Chhattisgarh,DHAMTARI,2011,Kharif     ,Maize,1073.0,2430.0
9226,Chhattisgarh,DHAMTARI,2011,Kharif     ,Rice,162439.0,405071.0
9227,Chhattisgarh,DHAMTARI,2011,Whole Year ,Banana,43.0,1982.0
9228,Chhattisgarh,DHAMTARI,2012,Kharif     ,Maize,1487.0,4011.0
9229,Chhattisgarh,DHAMTARI,2012,Kharif     ,Rice,185013.0,489332.0
9230,Chhattisgarh,DHAMTARI,2012,Whole Year ,Banana,46.0,1520.0
9231,Chhattisgarh,DHAMTARI,2013,Kharif     ,Maize,2074.0,6090.0
9232,Chhattisgarh,DHAMTARI,2013,Kharif     ,Rice,194750.0,436199.0
9233,Chhattisgarh,DHAMTARI,2013,Whole Year ,Banana,46.0,2120.0
9234,Chhattisgarh,DHAMTARI,2014,Kharif     ,Maize,4962.0,13066.0
9235,Chhattisgarh,DHAMTARI,2014,Kharif     ,Rice,198148.0,620402.0
9236,Chhattisgarh,DHAMTARI,2014,Whole Year ,Banana,52.0,2396.0
9237,Chhattisgarh,DURG,2000,Kharif     ,Maize,281.0,254.0
9238,Chhattisgarh,DURG,2000,Kharif     ,Rice,435303.0,224171.0
9239,Chhattisgarh,DURG,2000,Whole Year ,Banana,10.0,324.0
9240,Chhattisgarh,DURG,2001,Kharif     ,Maize,327.0,185.0
9241,Chhattisgarh,DURG,2001,Kharif     ,Rice,436807.0,605170.0
9242,Chhattisgarh,DURG,2001,Whole Year ,Banana,30.0,715.0
9243,Chhattisgarh,DURG,2002,Kharif     ,Maize,273.0,249.0
9244,Chhattisgarh,DURG,2002,Kharif     ,Rice,432904.0,233410.0
9245,Chhattisgarh,DURG,2002,Whole Year ,Banana,14.0,441.0
9246,Chhattisgarh,DURG,2002,Whole Year ,Papaya,23.0,834.0
9247,Chhattisgarh,DURG,2003,Kharif     ,Maize,286.0,290.0
9248,Chhattisgarh,DURG,2003,Kharif     ,Rice,442753.0,716384.0
9249,Chhattisgarh,DURG,2003,Whole Year ,Banana,50.0,1669.0
9250,Chhattisgarh,DURG,2003,Whole Year ,Papaya,98.0,4445.0
9251,Chhattisgarh,DURG,2004,Kharif     ,Maize,219.0,267.0
9252,Chhattisgarh,DURG,2004,Kharif     ,Rice,449635.0,633535.0
9253,Chhattisgarh,DURG,2004,Whole Year ,Banana,7.0,230.0
9254,Chhattisgarh,DURG,2005,Kharif     ,Maize,276.0,249.0
9255,Chhattisgarh,DURG,2005,Kharif     ,Rice,453535.0,746241.0
9256,Chhattisgarh,DURG,2005,Whole Year ,Banana,170.0,6079.0
9257,Chhattisgarh,DURG,2006,Kharif     ,Maize,329.0,332.0
9258,Chhattisgarh,DURG,2006,Kharif     ,Rice,460930.0,673868.0
9259,Chhattisgarh,DURG,2006,Whole Year ,Banana,35.0,1135.0
9260,Chhattisgarh,DURG,2007,Kharif     ,Maize,310.0,369.0
9261,Chhattisgarh,DURG,2007,Kharif     ,Rice,465325.0,730870.0
9262,Chhattisgarh,DURG,2007,Whole Year ,Banana,115.0,3728.0
9263,Chhattisgarh,DURG,2008,Kharif     ,Maize,257.0,271.0
9264,Chhattisgarh,DURG,2008,Kharif     ,Rice,464617.0,420864.0
9265,Chhattisgarh,DURG,2008,Whole Year ,Banana,8.0,271.0
9266,Chhattisgarh,DURG,2009,Kharif     ,Maize,300.0,245.0
9267,Chhattisgarh,DURG,2009,Kharif     ,Rice,451263.0,355753.0
9268,Chhattisgarh,DURG,2009,Whole Year ,Banana,126.0,10126.0
9269,Chhattisgarh,DURG,2010,Kharif     ,Maize,330.0,485.0
9270,Chhattisgarh,DURG,2010,Kharif     ,Rice,462087.0,844764.0
9271,Chhattisgarh,DURG,2010,Whole Year ,Banana,151.0,4319.0
9272,Chhattisgarh,DURG,2011,Kharif     ,Maize,148.0,176.0
9273,Chhattisgarh,DURG,2011,Kharif     ,Rice,129502.0,248913.0
9274,Chhattisgarh,DURG,2011,Whole Year ,Banana,89.0,2716.0
9275,Chhattisgarh,DURG,2012,Kharif     ,Maize,120.0,186.0
9276,Chhattisgarh,DURG,2012,Kharif     ,Rice,129784.0,296124.0
9277,Chhattisgarh,DURG,2012,Whole Year ,Banana,60.0,527.0
9278,Chhattisgarh,DURG,2013,Kharif     ,Maize,184.0,202.0
9279,Chhattisgarh,DURG,2013,Kharif     ,Rice,130671.0,253696.0
9280,Chhattisgarh,DURG,2013,Whole Year ,Banana,93.0,3015.0
9281,Chhattisgarh,DURG,2014,Kharif     ,Maize,485.0,591.0
9282,Chhattisgarh,DURG,2014,Kharif     ,Rice,130467.0,242048.0
9283,Chhattisgarh,DURG,2014,Whole Year ,Banana,95.0,3170.0
9284,Chhattisgarh,GARIYABAND,2011,Kharif     ,Maize,709.0,771.0
9285,Chhattisgarh,GARIYABAND,2011,Kharif     ,Rice,134895.0,154339.0
9286,Chhattisgarh,GARIYABAND,2011,Whole Year ,Banana,13.0,522.0
9287,Chhattisgarh,GARIYABAND,2012,Kharif     ,Maize,8314.0,12384.0
9288,Chhattisgarh,GARIYABAND,2012,Kharif     ,Rice,131879.0,206342.0
9289,Chhattisgarh,GARIYABAND,2012,Whole Year ,Banana,17.0,219.0
9290,Chhattisgarh,GARIYABAND,2013,Kharif     ,Jute,36.0,
9291,Chhattisgarh,GARIYABAND,2013,Kharif     ,Maize,10519.0,15934.0
9292,Chhattisgarh,GARIYABAND,2013,Kharif     ,Rice,134290.0,198730.0
9293,Chhattisgarh,GARIYABAND,2013,Whole Year ,Banana,20.0,875.0
9294,Chhattisgarh,GARIYABAND,2014,Kharif     ,Jute,18.0,
9295,Chhattisgarh,GARIYABAND,2014,Kharif     ,Maize,9023.0,15314.0
9296,Chhattisgarh,GARIYABAND,2014,Kharif     ,Rice,139889.0,237276.0
9297,Chhattisgarh,GARIYABAND,2014,Whole Year ,Banana,8.0,350.0
9298,Chhattisgarh,JANJGIR-CHAMPA,2000,Kharif     ,Maize,383.0,486.0
9299,Chhattisgarh,JANJGIR-CHAMPA,2000,Kharif     ,Rice,254692.0,167830.0
9300,Chhattisgarh,JANJGIR-CHAMPA,2000,Whole Year ,Banana,2.0,72.0
9301,Chhattisgarh,JANJGIR-CHAMPA,2001,Kharif     ,Maize,379.0,286.0
9302,Chhattisgarh,JANJGIR-CHAMPA,2001,Kharif     ,Rice,254981.0,386700.0
9303,Chhattisgarh,JANJGIR-CHAMPA,2001,Whole Year ,Banana,1.0,34.0
9304,Chhattisgarh,JANJGIR-CHAMPA,2002,Kharif     ,Maize,379.0,619.0
9305,Chhattisgarh,JANJGIR-CHAMPA,2002,Kharif     ,Rice,252737.0,299041.0
9306,Chhattisgarh,JANJGIR-CHAMPA,2002,Whole Year ,Banana,9.0,306.0
9307,Chhattisgarh,JANJGIR-CHAMPA,2003,Kharif     ,Maize,413.0,426.0
9308,Chhattisgarh,JANJGIR-CHAMPA,2003,Kharif     ,Rice,253178.0,341989.0
9309,Chhattisgarh,JANJGIR-CHAMPA,2003,Whole Year ,Banana,4.0,136.0
9310,Chhattisgarh,JANJGIR-CHAMPA,2004,Kharif     ,Maize,380.0,500.0
9311,Chhattisgarh,JANJGIR-CHAMPA,2004,Kharif     ,Rice,253093.0,314469.0
9312,Chhattisgarh,JANJGIR-CHAMPA,2004,Whole Year ,Banana,7.0,238.0
9313,Chhattisgarh,JANJGIR-CHAMPA,2005,Kharif     ,Maize,419.0,503.0
9314,Chhattisgarh,JANJGIR-CHAMPA,2005,Kharif     ,Rice,253737.0,452873.0
9315,Chhattisgarh,JANJGIR-CHAMPA,2005,Whole Year ,Banana,10.0,341.0
9316,Chhattisgarh,JANJGIR-CHAMPA,2006,Kharif     ,Maize,431.0,567.0
9317,Chhattisgarh,JANJGIR-CHAMPA,2006,Kharif     ,Rice,278916.0,528694.0
9318,Chhattisgarh,JANJGIR-CHAMPA,2006,Rabi       ,Jute,13.0,
9319,Chhattisgarh,JANJGIR-CHAMPA,2006,Whole Year ,Banana,1.0,37.0
9320,Chhattisgarh,JANJGIR-CHAMPA,2007,Kharif     ,Maize,444.0,643.0
9321,Chhattisgarh,JANJGIR-CHAMPA,2007,Kharif     ,Rice,254239.0,539486.0
9322,Chhattisgarh,JANJGIR-CHAMPA,2007,Whole Year ,Banana,10.0,341.0
9323,Chhattisgarh,JANJGIR-CHAMPA,2008,Kharif     ,Maize,433.0,574.0
9324,Chhattisgarh,JANJGIR-CHAMPA,2008,Kharif     ,Rice,288940.0,484450.0
9325,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif     ,Jute,9.0,
9326,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif     ,Maize,541.0,876.0
9327,Chhattisgarh,JANJGIR-CHAMPA,2009,Kharif     ,Rice,254022.0,557818.0
9328,Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif     ,Jute,33.0,
9329,Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif     ,Maize,396.0,687.0
9330,Chhattisgarh,JANJGIR-CHAMPA,2010,Kharif     ,Rice,254778.0,659384.0
